,CensusId,State,County,Unemployment,Latitude,Longitude
428,13085,Georgia,Dawson,8.5,31.7735001,-84.4465826
429,13087,Georgia,Decatur,6.5,33.7748275,-84.2963123
430,13089,Georgia,DeKalb,11.3,33.7956441,-84.2278796
431,13091,Georgia,Dodge,9.8,32.1287268,-83.2077645
432,13093,Georgia,Dooly,11.7,32.1593447,-83.804868
433,13095,Georgia,Dougherty,18.0,31.5439375,-84.2278796
434,13097,Georgia,Douglas,10.5,31.5088073,-82.8498654
435,13099,Georgia,Early,9.4,31.3901106,-84.8984775
436,13101,Georgia,Echols,10.1,30.7503289,-82.95015579999999
437,13103,Georgia,Effingham,6.0,32.378148,-81.38393260000001
438,13105,Georgia,Elbert,10.8,34.0795372,-82.8640623
439,13107,Georgia,Emanuel,13.2,32.5726629,-82.3017728
440,13109,Georgia,Evans,10.3,33.5337464,-82.1306747
441,13111,Georgia,Fannin,12.0,34.8580405,-84.2278796
442,13113,Georgia,Fayette,7.6,33.4502206,-84.4802606
443,13115,Georgia,Floyd,10.9,34.2828967,-85.2308414
444,13117,Georgia,Forsyth,6.2,33.0342974,-83.938242
445,13119,Georgia,Franklin,8.4,33.2776182,-85.0979973
446,13121,Georgia,Fulton,9.9,33.8033965,-84.3962535
447,13123,Georgia,Gilmer,10.0,34.6935359,-84.4802606
448,13125,Georgia,Glascock,7.1,33.2422994,-82.6267345
449,13127,Georgia,Glynn,9.3,31.2624169,-81.6035062
450,13129,Georgia,Gordon,8.3,32.8820866,-83.3323848
451,13131,Georgia,Grady,10.5,30.9050079,-84.2278796
452,13133,Georgia,Greene,6.8,33.5186591,-83.1649001
453,13135,Georgia,Gwinnett,8.3,33.9190653,-84.01674229999999
454,13137,Georgia,Habersham,7.7,34.6478893,-83.54965659999999
455,13139,Georgia,Hall,7.5,34.30778,-83.804868
456,13141,Georgia,Hancock,14.6,33.2882621,-83.03613759999999
457,13143,Georgia,Haralson,12.3,33.2265099,-84.5713164
458,13145,Georgia,Harris,8.0,32.7032697,-84.8567932
459,13147,Georgia,Hart,6.2,34.3500039,-82.95015579999999
460,13149,Georgia,Heard,12.1,33.2990406,-85.14793639999999
461,13151,Georgia,Henry,10.3,33.4347963,-84.14351359999999
462,13153,Georgia,Houston,9.7,32.4219655,-83.63484299999999
463,13155,Georgia,Irwin,6.8,31.5893221,-83.2934086
464,13157,Georgia,Jackson,7.9,33.2945651,-83.96602089999999
465,13159,Georgia,Jasper,12.7,34.4695524,-84.4289888
466,13161,Georgia,Jeff Davis,6.6,31.8234851,-82.605118
467,13163,Georgia,Jefferson,17.0,34.1170537,-83.5723876
468,13165,Georgia,Jenkins,10.3,32.7781246,-81.9971108
469,13167,Georgia,Johnson,9.0,32.7308194,-82.6915429
470,13169,Georgia,Jones,9.5,33.0002582,-83.5070203
471,13171,Georgia,Lamar,15.6,33.0765883,-84.14351359999999
472,13173,Georgia,Lanier,14.6,34.2218685,-83.96913459999999
473,13175,Georgia,Laurens,6.6,32.433014,-82.99316069999999
474,13177,Georgia,Lee,7.2,31.8128435,-84.14351359999999
475,13179,Georgia,Liberty,12.9,31.842969,-81.47183869999999
476,13181,Georgia,Lincoln,9.3,33.7875101,-82.4319405
477,13183,Georgia,Long,15.6,31.7755541,-81.8224362
478,13185,Georgia,Lowndes,13.0,30.8600022,-83.2934086
479,13187,Georgia,Lumpkin,8.2,32.0509895,-84.7990901
480,13189,Georgia,McDuffie,9.5,33.5258626,-82.5185837
481,13191,Georgia,McIntosh,8.8,31.4748147,-81.38393260000001
482,13193,Georgia,Macon,18.7,32.8406946,-83.6324022
483,13195,Georgia,Madison,8.7,33.5956813,-83.467944
484,13197,Georgia,Marion,14.3,32.328102,-84.5222189
485,13199,Georgia,Meriwether,12.8,33.0561282,-84.68974949999999
486,13201,Georgia,Miller,6.5,31.2008218,-84.7315563
487,13205,Georgia,Mitchell,13.5,33.2198688,-82.7031896
488,13207,Georgia,Monroe,10.5,33.7948364,-83.713229
489,13209,Georgia,Montgomery,6.7,31.9404913,-81.1220539
490,13211,Georgia,Morgan,6.9,31.5376731,-84.5993601
491,13213,Georgia,Murray,11.1,34.7928029,-84.7315563
492,13215,Georgia,Muscogee,11.0,32.4794133,-84.8984775
493,13217,Georgia,Newton,11.8,31.3129575,-84.3357424
494,13219,Georgia,Oconee,5.0,32.8554338,-82.949866
495,13221,Georgia,Oglethorpe,5.3,32.293769,-84.0610191
496,13223,Georgia,Paulding,8.7,33.9142037,-84.8984775
497,13225,Georgia,Peach,11.3,32.5892926,-83.8260884
498,13227,Georgia,Pickens,8.3,34.4497166,-84.4592701
499,13229,Georgia,Pierce,8.9,31.343806,-82.1713632
500,13231,Georgia,Pike,10.4,33.0881873,-84.3962535
501,13233,Georgia,Polk,10.2,34.0132398,-85.14793639999999
502,13235,Georgia,Pulaski,7.4,32.3901752,-81.9567837
503,13237,Georgia,Putnam,6.3,33.3069978,-83.3789389
504,13239,Georgia,Quitman,11.2,30.7849191,-83.5598811
505,13241,Georgia,Rabun,7.3,34.9027286,-83.3789389
506,13243,Georgia,Randolph,10.4,31.7913398,-84.68974949999999
507,13245,Georgia,Richmond,12.0,33.3205339,-82.08429009999999
508,13247,Georgia,Rockdale,11.2,33.6752492,-84.0378894
509,13249,Georgia,Schley,12.4,32.2736136,-84.3121264
510,13251,Georgia,Screven,9.8,31.48632539999999,-82.0170596
511,13253,Georgia,Seminole,9.4,30.9331429,-84.8984775
512,13255,Georgia,Spalding,12.4,33.2636732,-84.3121264
513,13257,Georgia,Stephens,10.6,33.794843,-83.1615422
514,13259,Georgia,Stewart,14.5,32.1141344,-84.8150781
515,13261,Georgia,Sumter,14.4,31.9981596,-84.2278796
516,13263,Georgia,Talbot,10.6,32.6891322,-84.5222189
517,13265,Georgia,Taliaferro,12.1,33.56978780000001,-82.8855961
518,13267,Georgia,Tattnall,7.9,32.0634576,-82.08429009999999
519,13269,Georgia,Taylor,20.6,32.5407455,-84.2278796
520,13271,Georgia,Telfair,4.4,31.8907647,-82.99316069999999
521,13273,Georgia,Terrell,14.4,31.7370079,-84.4802606
522,13275,Georgia,Thomas,10.5,30.8417409,-83.8473015
523,13277,Georgia,Tift,5.8,31.4205597,-83.54965659999999
524,13279,Georgia,Toombs,9.6,32.0795072,-82.34518899999999
525,13281,Georgia,Towns,10.0,34.9208214,-83.7199136
526,13283,Georgia,Treutlen,5.4,32.3870233,-82.5834947
527,13285,Georgia,Troup,11.9,33.0698575,-85.02334599999999
528,13287,Georgia,Turner,12.5,31.6976531,-83.63484299999999
529,13289,Georgia,Twiggs,6.7,32.68356,-83.46435509999999
530,13291,Georgia,Union,13.0,34.8457601,-83.9744262
531,13293,Georgia,Upson,11.1,32.9047684,-84.3121264
532,13295,Georgia,Walker,8.4,34.6858231,-85.35496499999999
533,13297,Georgia,Walton,7.9,33.7708613,-83.7199136
534,13299,Georgia,Ware,7.2,31.134411,-82.4752757
535,13301,Georgia,Warren,16.4,33.4470392,-82.6915429
536,13303,Georgia,Washington,12.2,33.7367948,-82.7393089
537,13305,Georgia,Wayne,11.3,31.5092107,-81.909826
538,13307,Georgia,Webster,5.8,32.0129889,-84.56414699999999
539,13309,Georgia,Wheeler,10.0,32.0999794,-82.6915429
540,13311,Georgia,White,6.8,34.2828722,-84.7452138
541,13313,Georgia,Whitfield,10.3,34.8033566,-84.981754
542,13315,Georgia,Wilcox,6.7,31.9611759,-83.46435509999999
543,13317,Georgia,Wilkes,8.9,33.808264,-82.7778579
544,13319,Georgia,Wilkinson,7.3,32.8024682,-83.1649001
545,13321,Georgia,Worth,9.8,31.5282489,-83.8897057
546,15001,Hawaii,Hawaii,8.1,19.8967662,-155.5827818
547,15003,Hawaii,Honolulu,5.6,21.3069444,-157.8583333
548,15005,Hawaii,Kalawao,0.0,21.1802778,-156.9511111
549,15007,Hawaii,Kauai,5.4,22.0964396,-159.5261238
550,15009,Hawaii,Maui,6.9,20.7983626,-156.3319253
551,16001,Idaho,Ada,6.6,43.478767,-116.2420304
552,16003,Idaho,Adams,11.3,44.9882561,-116.4916092
553,16005,Idaho,Bannock,7.2,42.5836362,-112.1430215
554,16007,Idaho,Bear Lake,3.3,42.0299239,-111.3321974
555,16009,Idaho,Benewah,10.1,47.2437836,-116.6499425
556,16011,Idaho,Bingham,7.1,43.2112303,-112.3624146
557,16013,Idaho,Blaine,4.1,43.4743428,-113.9664446
558,16015,Idaho,Boise,10.5,43.6150186,-116.2023137
559,16017,Idaho,Bonner,6.2,48.2751783,-116.5931483
560,16019,Idaho,Bonneville,5.6,43.4508683,-111.5455289
561,16021,Idaho,Boundary,4.7,48.7987617,-116.5627065
562,16023,Idaho,Butte,6.8,43.6448198,-113.1841378
563,16025,Idaho,Camas,5.8,43.5093688,-114.8243665
564,16027,Idaho,Canyon,9.4,43.67795810000001,-116.6865435
565,16029,Idaho,Caribou,1.5,42.75386839999999,-111.6660725
566,16031,Idaho,Cassia,5.7,42.358036,-113.5728501
567,16033,Idaho,Clark,3.9,44.1975553,-112.3755497
568,16035,Idaho,Clearwater,7.3,46.6775737,-115.5620377
569,16037,Idaho,Custer,3.3,44.3874133,-114.6959118
570,16039,Idaho,Elmore,8.4,43.1154284,-115.5264458
571,16041,Idaho,Franklin,5.0,42.0135375,-111.8071694
572,16043,Idaho,Fremont,6.0,44.2242743,-111.4790031
573,16045,Idaho,Gem,14.2,44.0324936,-116.3589245
574,16047,Idaho,Gooding,3.8,42.9387917,-114.7131081
575,16049,Idaho,Idaho,6.4,44.0682019,-114.7420408
576,16051,Idaho,Jefferson,6.1,43.7640903,-112.2493671
577,16053,Idaho,Jerome,6.6,42.7240732,-114.5186534
578,16055,Idaho,Kootenai,7.9,48.3102037,-116.5135257
579,16057,Idaho,Latah,7.6,46.7360364,-116.6764195
580,16059,Idaho,Lemhi,6.1,45.0364592,-113.9230554
581,16061,Idaho,Lewis,6.5,46.2664791,-116.4054092
582,16063,Idaho,Lincoln,6.0,43.5129694,-111.9644136
583,16065,Idaho,Madison,10.2,43.7508332,-111.5583742
584,16067,Idaho,Minidoka,4.8,42.7537967,-113.4902829
585,16069,Idaho,Nez Perce,6.1,46.2348914,-116.2406975
586,16071,Idaho,Oneida,6.7,42.2059769,-112.5245093
587,16073,Idaho,Owyhee,11.7,42.6827359,-116.0622892
588,16075,Idaho,Payette,10.1,44.0782195,-116.9337711
589,16077,Idaho,Power,9.4,42.8611574,-112.4420536
590,16079,Idaho,Shoshone,11.8,42.9360165,-114.4058752
591,16081,Idaho,Teton,8.5,43.886579,-111.6777396
592,16083,Idaho,Twin Falls,5.9,42.5558381,-114.4700518
593,16085,Idaho,Valley,5.7,43.6971294,-114.3517172
594,16087,Idaho,Washington,9.7,44.3658715,-116.7548607
595,17001,Illinois,Adams,6.8,39.8653244,-91.1981974
596,17003,Illinois,Alexander,13.9,39.7242387,-90.0390073
597,17005,Illinois,Bond,6.4,38.902985,-89.4742177
598,17007,Illinois,Boone,9.7,42.34849759999999,-88.8263006
599,17009,Illinois,Brown,5.4,39.9379573,-90.7152749
600,17011,Illinois,Bureau,7.6,41.35991560000001,-89.4742177
601,17013,Illinois,Calhoun,5.4,38.65032619999999,-88.04364729999999
602,17015,Illinois,Carroll,8.1,42.0385843,-89.9626799
603,17017,Illinois,Cass,8.5,39.9398601,-90.26200419999999
604,17019,Illinois,Champaign,6.5,40.1164204,-88.2433829
605,17021,Illinois,Christian,5.4,39.5672183,-89.3226954
606,17023,Illinois,Clark,8.5,39.3824189,-87.77633329999999
607,17025,Illinois,Clay,6.7,38.7279431,-88.55653099999999
608,17027,Illinois,Clinton,4.9,40.1536479,-88.9645253
609,17029,Illinois,Coles,9.7,39.5560011,-88.24611829999999
610,17031,Illinois,Cook,10.7,41.7376587,-87.697554
611,17033,Illinois,Crawford,6.8,39.0499568,-87.77633329999999
612,17035,Illinois,Cumberland,7.4,39.2653533,-88.2071598
613,17037,Illinois,DeKalb,10.4,41.9294736,-88.75036469999999
614,17039,Illinois,De Witt,7.7,40.1811468,-88.7861844
615,17041,Illinois,Douglas,6.1,39.7617631,-88.2071598
616,17043,Illinois,DuPage,7.0,41.8243831,-88.0900762
617,17045,Illinois,Edgar,9.6,39.71312229999999,-87.77633329999999
618,17047,Illinois,Edwards,8.3,40.7455683,-89.7489531
619,17049,Illinois,Effingham,5.4,39.1200418,-88.5433829
620,17051,Illinois,Fayette,10.4,39.0669568,-89.0179332
621,17053,Illinois,Ford,8.6,42.0512387,-87.8338692
622,17055,Illinois,Franklin,10.0,39.6203259,-90.04400009999999
623,17057,Illinois,Fulton,7.9,41.8672508,-90.1595705
624,17059,Illinois,Gallatin,7.5,37.7107751,-88.24611829999999
625,17061,Illinois,Greene,9.4,39.4029862,-90.37483540000001
626,17063,Illinois,Grundy,7.8,41.3500531,-88.4016041
627,17065,Illinois,Hamilton,4.5,40.3964333,-91.3390389
628,17067,Illinois,Hancock,6.8,40.38493649999999,-91.13530200000001
629,17069,Illinois,Hardin,18.1,39.1567149,-90.6178994
630,17071,Illinois,Henderson,7.0,41.0250376,-90.356239
631,17073,Illinois,Henry,5.8,41.1114249,-89.35647759999999
632,17075,Illinois,Iroquois,7.5,40.8275356,-87.5819743
633,17077,Illinois,Jackson,10.4,37.7218304,-89.3226954
634,17079,Illinois,Jasper,5.5,39.0554965,-88.0900762
635,17081,Illinois,Jefferson,9.2,38.2267348,-88.86469799999999
636,17083,Illinois,Jersey,8.0,39.0704754,-90.37483540000001
637,17085,Illinois,Jo Daviess,5.6,42.3148804,-90.2244662
638,17087,Illinois,Johnson,10.3,37.42037639999999,-88.90306
639,17089,Illinois,Kane,7.6,39.190047,-90.35372699999999
640,17091,Illinois,Kankakee,9.8,41.1200325,-87.8611531
641,17093,Illinois,Kendall,6.0,41.5507043,-88.4403883
642,17095,Illinois,Knox,7.4,40.8776411,-90.2244662
643,17097,Illinois,Lake,7.9,42.3689363,-87.8271534
644,17099,Illinois,LaSalle,9.8,41.3621503,-89.0418249
645,17101,Illinois,Lawrence,6.1,38.7157534,-87.77633329999999
646,17103,Illinois,Lee,7.5,41.7950293,-88.9414786
647,17105,Illinois,Livingston,6.3,38.9675463,-89.76398270000001
648,17107,Illinois,Logan,7.8,40.061338,-89.3226954
649,17109,Illinois,McDonough,9.4,40.3885122,-90.6773046
650,17111,Illinois,McHenry,8.0,42.333355,-88.2667534
651,17113,Illinois,McLean,5.5,40.3144833,-89.16980900000001
652,17115,Illinois,Macon,10.5,39.7128155,-88.9970218
653,17117,Illinois,Macoupin,9.6,39.2375268,-89.9253233
654,17119,Illinois,Madison,8.9,38.6825502,-90.1570536
655,17121,Illinois,Marion,9.6,37.7306054,-88.9331256
656,17123,Illinois,Marshall,6.5,39.3914252,-87.6936384
657,17125,Illinois,Mason,9.5,38.9531001,-88.6236615
658,17127,Illinois,Massac,8.8,37.2478298,-88.7493998
659,17129,Illinois,Menard,5.7,37.9169037,-89.8399815
660,17131,Illinois,Mercer,6.2,41.1985037,-90.6773046
661,17133,Illinois,Monroe,5.2,38.2742526,-90.1869644
662,17135,Illinois,Montgomery,5.4,41.730585,-88.3459048
663,17137,Illinois,Morgan,8.3,39.7341219,-90.2244662
664,17139,Illinois,Moultrie,4.9,39.6020543,-88.59517509999999
665,17141,Illinois,Ogle,8.0,41.9969811,-89.3226954
666,17143,Illinois,Peoria,8.7,40.6936488,-89.5889864
667,17145,Illinois,Perry,8.0,39.7831031,-90.74540619999999
668,17147,Illinois,Piatt,6.3,40.0543526,-88.55653099999999
669,17149,Illinois,Pike,5.6,39.5662363,-90.8294002
670,17151,Illinois,Pope,10.0,37.417132,-88.59517509999999
671,17153,Illinois,Pulaski,16.2,37.2136615,-89.2059111
672,17155,Illinois,Putnam,9.9,41.1850275,-89.396345
673,17157,Illinois,Randolph,6.7,38.0629321,-89.77553379999999
674,17159,Illinois,Richland,5.4,38.7212791,-88.0900762
675,17161,Illinois,Rock Island,7.9,41.5094771,-90.5787476
676,17163,Illinois,St. Clair,8.9,38.40081199999999,-89.9253233
677,17165,Illinois,Saline,13.0,37.7149675,-88.55653099999999
678,17167,Illinois,Sangamon,7.9,39.7337353,-89.62516459999999
679,17169,Illinois,Schuyler,5.3,40.1844543,-90.6393702
680,17171,Illinois,Scott,9.4,39.6094934,-90.4879916
681,17173,Illinois,Shelby,6.2,39.3980704,-88.86469799999999
682,17175,Illinois,Stark,7.7,41.0795661,-89.81303559999999
683,17177,Illinois,Stephenson,9.9,42.31448899999999,-89.62516459999999
684,17179,Illinois,Tazewell,5.5,40.5522078,-89.4742177
685,17181,Illinois,Union,7.0,42.2330782,-88.5423132
686,17183,Illinois,Vermilion,10.7,39.5811463,-87.58891249999999
687,17185,Illinois,Wabash,8.7,38.4226484,-87.8156715
688,17187,Illinois,Warren,9.2,42.4963957,-89.98956810000001
689,17189,Illinois,Washington,5.5,40.7036482,-89.4073123
690,17191,Illinois,Wayne,5.3,41.9508336,-88.242369
691,17193,Illinois,White,8.8,38.0501137,-88.24611829999999
692,17195,Illinois,Whiteside,8.1,41.7605503,-89.8505012
693,17197,Illinois,Will,7.8,40.1151102,-88.22358369999999
694,17199,Illinois,Williamson,7.0,38.9856018,-89.7639829
695,17201,Illinois,Winnebago,11.5,42.2661311,-89.2412202
696,17203,Illinois,Woodford,5.9,40.7128889,-89.1705998
697,18001,Indiana,Adams,6.2,40.7249237,-84.8984775
698,18003,Indiana,Allen,8.0,41.0932622,-85.02334599999999
699,18005,Indiana,Bartholomew,5.4,39.206801,-85.8895551
700,18007,Indiana,Benton,5.3,41.509216,-85.76110159999999
701,18009,Indiana,Blackford,9.8,40.49927840000001,-85.31362179999999
702,18011,Indiana,Boone,3.7,40.0106163,-86.49965460000001
703,18013,Indiana,Brown,6.2,39.1749729,-86.17517590000001
704,18015,Indiana,Carroll,8.2,40.542415,-86.5400674
705,18017,Indiana,Cass,8.7,39.0869874,-87.27862669999999
706,18019,Indiana,Clark,6.8,38.4492903,-85.7256372
707,18021,Indiana,Clay,7.8,39.36862199999999,-87.14228949999999
708,18023,Indiana,Clinton,7.3,39.6569817,-87.3980741
709,18025,Indiana,Crawford,6.6,38.3054548,-86.4592091
710,18027,Indiana,Daviess,5.4,38.7020241,-87.14228949999999
711,18029,Indiana,Dearborn,8.1,39.1713075,-84.981754
712,18031,Indiana,Decatur,6.3,40.830603,-84.9291329
713,18033,Indiana,DeKalb,7.5,41.4138928,-85.02334599999999
714,18035,Indiana,Delaware,10.1,39.1478313,-85.2071816
715,18037,Indiana,Dubois,3.3,38.4453945,-86.8041574
716,18039,Indiana,Elkhart,7.4,41.6819935,-85.9766671
717,18041,Indiana,Fayette,12.1,39.9311099,-86.39721999999999
718,18043,Indiana,Floyd,7.3,38.2869276,-85.8895551
719,18045,Indiana,Fountain,8.6,40.22271970000001,-87.3347575
720,18047,Indiana,Franklin,6.4,39.4806055,-86.0549863
721,18049,Indiana,Fulton,6.0,40.9472635,-86.2627772
722,18051,Indiana,Gibson,4.3,38.3338249,-87.5791287
723,18053,Indiana,Grant,8.8,40.4730605,-85.684578
724,18055,Indiana,Greene,7.0,39.0321796,-86.9824288
725,18057,Indiana,Hamilton,4.3,41.53366159999999,-84.9127396
726,18059,Indiana,Hancock,5.5,39.8249915,-85.84862360000001
727,18061,Indiana,Harrison,7.9,38.1701136,-86.17517590000001
728,18063,Indiana,Hendricks,5.3,39.8064942,-86.5400674
729,18065,Indiana,Henry,10.6,39.9704844,-85.35496499999999
730,18067,Indiana,Howard,9.2,40.4482767,-86.1344697
731,18069,Indiana,Huntington,7.4,40.8831011,-85.49747599999999
732,18071,Indiana,Jackson,7.3,38.8794321,-86.05296039999999
733,18073,Indiana,Jasper,6.3,38.3914418,-86.9311094
734,18075,Indiana,Jay,8.2,40.4465288,-85.02334599999999
735,18077,Indiana,Jefferson,9.2,38.2775702,-85.7371847
736,18079,Indiana,Jennings,9.7,38.9914998,-85.684578
737,18081,Indiana,Johnson,6.3,38.277823,-87.74586099999999
738,18083,Indiana,Knox,6.1,41.2958751,-86.6250139
739,18085,Indiana,Kosciusko,6.5,41.2864679,-85.84862360000001
740,18087,Indiana,LaGrange,5.5,41.641717,-85.4166467
741,18089,Indiana,Lake,10.5,41.4897279,-87.30161319999999
742,18091,Indiana,LaPorte,9.8,41.611143,-86.7227195
743,18093,Indiana,Lawrence,6.3,39.8386516,-86.0252612
744,18095,Indiana,Madison,9.3,38.7358933,-85.37995769999999
745,18097,Indiana,Marion,10.1,40.5583739,-85.6591442
746,18099,Indiana,Marshall,8.3,39.8480969,-87.18779010000002
747,18101,Indiana,Martin,6.1,38.6937856,-86.8220341
748,18103,Indiana,Miami,9.4,40.6140514,-86.1064885
749,18105,Indiana,Monroe,6.9,40.7450468,-84.9369111
750,18107,Indiana,Montgomery,6.9,38.66254929999999,-87.0461181
751,18109,Indiana,Morgan,7.3,39.51168089999999,-86.3376761
752,18111,Indiana,Newton,8.9,40.9703076,-87.42075179999999
753,18113,Indiana,Noble,8.8,41.4277391,-85.35496499999999
754,18115,Indiana,Ohio,7.7,38.9417259,-84.9609464
755,18117,Indiana,Orange,6.8,39.5842145,-85.2991328
756,18119,Indiana,Owen,8.0,38.4581201,-85.5419048
757,18121,Indiana,Parke,7.8,39.69929459999999,-87.14228949999999
758,18123,Indiana,Perry,5.6,38.0159043,-86.6611083
759,18125,Indiana,Pike,5.1,40.1242062,-86.4819461
760,18127,Indiana,Porter,7.3,41.6163803,-87.0747971
761,18129,Indiana,Posey,5.3,38.0020359,-87.89424509999999
762,18131,Indiana,Pulaski,7.0,40.9957383,-86.8220341
763,18133,Indiana,Putnam,7.3,39.690997,-86.8220341
764,18135,Indiana,Randolph,7.8,40.12045320000001,-85.02334599999999
765,18137,Indiana,Ripley,7.4,39.0986811,-85.2308414
766,18139,Indiana,Rush,6.9,39.6481768,-85.52002399999999
767,18141,Indiana,St. Joseph,8.5,41.6228085,-86.3376761
768,18143,Indiana,Scott,11.0,41.741055,-85.555809
769,18145,Indiana,Shelby,8.3,41.1953592,-87.3479261
770,18147,Indiana,Spencer,5.6,39.2867117,-86.7625058
771,18149,Indiana,Starke,11.5,41.2715616,-86.6207943
772,18151,Indiana,Steuben,6.9,41.6115471,-84.981754
773,18153,Indiana,Sullivan,6.8,39.0953199,-87.4058525
774,18155,Indiana,Switzerland,9.6,38.8419394,-85.0649071
775,18157,Indiana,Tippecanoe,6.5,40.34697310000001,-86.8220341
776,18159,Indiana,Tipton,6.2,40.2822598,-86.04109799999999
777,18161,Indiana,Union,7.7,38.4652211,-87.4353991
778,18163,Indiana,Vanderburgh,6.2,38.0806099,-87.5791287
779,18165,Indiana,Vermillion,6.5,39.8512139,-87.48020679999999
780,18167,Indiana,Vigo,8.9,39.4165382,-87.42075179999999
781,18169,Indiana,Wabash,7.0,40.797821,-85.8205411
782,18171,Indiana,Warren,5.5,40.6828226,-85.4271952
783,18173,Indiana,Warrick,5.0,38.0736703,-87.2618328
784,18175,Indiana,Washington,10.1,38.65921520000001,-87.172789
785,18177,Indiana,Wayne,9.0,39.831882,-84.981754
786,18179,Indiana,Wells,4.1,40.7778348,-85.1894045
787,18181,Indiana,White,6.0,40.6765551,-86.9824288
788,18183,Indiana,Whitley,5.3,41.1136133,-85.52002399999999
789,19001,Iowa,Adair,3.2,41.50043,-94.6433504
790,19003,Iowa,Adams,3.2,41.0652066,-94.6863782
791,19005,Iowa,Allamakee,6.0,43.2430754,-91.44346900000001
